Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (in),qc,Precip (in),qc,Sol Rad (Ly/day),qc,Avg Vap Pres (mBars),qc,Max Air Temp (F),qc,Min Air Temp (F),qc,Avg Air Temp (F),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (F),qc,Avg Wind Speed (mph),qc,Wind Run (miles),qc,Avg Soil Temp (F),qc
2,FivePoints,San Joaquin Valley,10/11/2014,284,0.18, ,0.00, ,432, ,9.4, ,86.6, ,50.6, ,68.6, ,60, ,23, ,39, ,42.8, ,4.6, ,110.4, ,70.6, 
2,FivePoints,San Joaquin Valley,10/12/2014,285,0.24, ,0.00, ,444, ,7.8, ,84.4, ,55.8, ,69.4, ,55, ,17, ,32, ,38.1, ,8.7, ,208.0, ,69.5, 
2,FivePoints,San Joaquin Valley,10/13/2014,286,0.19, ,0.00, ,445, ,7.3, ,94.2, ,50.4, ,70.9, ,56, ,11, ,28, ,36.3, ,4.2, ,101.4, ,68.9, 
2,FivePoints,San Joaquin Valley,10/14/2014,287,0.20, ,0.00, ,401, ,9.4, ,87.8, ,52.4, ,68.5, ,63, ,18, ,39, ,42.9, ,8.1, ,195.1, ,69.6, 
2,FivePoints,San Joaquin Valley,10/15/2014,288,0.14, ,0.00, ,358, ,11.5, ,76.6, ,54.6, ,66.1, ,73, ,37, ,53, ,48.3, ,5.0, ,120.2, ,69.5, 
2,FivePoints,San Joaquin Valley,10/16/2014,289,0.14, ,0.00, ,399, ,11.1, ,78.9, ,52.1, ,65.4, ,74, ,34, ,52, ,47.3, ,4.2, ,101.8, ,69.4, 
2,FivePoints,San Joaquin Valley,10/17/2014,290,0.13, ,0.00, ,347, ,9.6, ,76.9, ,50.9, ,63.5, ,68, ,33, ,48, ,43.4, ,3.9, ,92.7, ,69.0, 
2,FivePoints,San Joaquin Valley,10/18/2014,291,0.16, ,0.00, ,404, ,10.0, ,78.3, ,52.5, ,64.7, ,68, ,33, ,48, ,44.4, ,5.6, ,134.5, ,68.7, 
2,FivePoints,San Joaquin Valley,10/19/2014,292,0.13, ,0.00, ,400, ,10.1, ,83.8, ,47.0, ,64.4, ,78, ,27, ,49, ,44.9, ,2.8, ,67.1, ,68.3, 
2,FivePoints,San Joaquin Valley,10/20/2014,293,0.16, ,0.00, ,387, ,12.3, ,79.3, ,53.3, ,66.0, ,78, ,36, ,56, ,50.1, ,8.3, ,198.1, ,68.5, 
2,FivePoints,San Joaquin Valley,10/21/2014,294,0.17, ,0.00, ,394, ,8.7, ,72.8, ,51.8, ,62.1, ,69, ,29, ,46, ,40.9, ,9.6, ,229.3, ,67.5, 
2,FivePoints,San Joaquin Valley,10/22/2014,295,0.14, ,0.00, ,384, ,7.7, ,75.7, ,41.9, ,58.1, ,71, ,29, ,47, ,37.8, ,4.5, ,107.3, ,66.4, 
2,FivePoints,San Joaquin Valley,10/23/2014,296,0.12, ,0.00, ,369, ,8.1, ,77.9, ,42.9, ,59.9, ,68, ,28, ,46, ,39.2, ,3.3, ,78.9, ,66.6, 
2,FivePoints,San Joaquin Valley,10/24/2014,297,0.15, ,0.00, ,383, ,9.2, ,84.9, ,45.4, ,64.6, ,77, ,21, ,44, ,42.5, ,4.7, ,112.7, ,66.8, 
2,FivePoints,San Joaquin Valley,10/25/2014,298,0.14, ,0.00, ,334, ,11.8, ,81.4, ,50.9, ,63.8, ,76, ,35, ,58, ,48.9, ,7.0, ,168.7, ,66.5, 
2,FivePoints,San Joaquin Valley,10/26/2014,299,0.18, ,0.00, ,379, ,8.7, ,71.5, ,50.4, ,60.6, ,79, ,24, ,48, ,40.9, ,10.9,Y,260.7,Y,65.9, 
2,FivePoints,San Joaquin Valley,10/27/2014,300,0.15, ,0.00, ,380, ,7.0, ,71.5, ,46.9, ,57.6, ,63, ,29, ,43, ,35.3, ,7.3, ,174.1, ,64.4, 
2,FivePoints,San Joaquin Valley,10/28/2014,301,0.12, ,0.00, ,368, ,7.3, ,74.9, ,39.6, ,57.0, ,68, ,28, ,46, ,36.5, ,3.8, ,90.8, ,63.8, 
2,FivePoints,San Joaquin Valley,10/29/2014,302,0.11, ,0.00, ,358, ,7.6, ,80.8, ,42.7, ,59.6, ,71, ,23, ,44, ,37.6, ,2.8, ,66.8, ,64.5, 
2,FivePoints,San Joaquin Valley,10/30/2014,303,0.13, ,0.00, ,277, ,8.3, ,85.4, ,45.5, ,63.8, ,69, ,17, ,41, ,39.8, ,4.6, ,109.2, ,65.0, 
2,FivePoints,San Joaquin Valley,10/31/2014,304,0.14, ,0.91, ,330, ,11.3, ,74.8, ,52.2, ,62.5, ,92, ,36, ,59, ,47.8, ,8.6, ,206.1, ,64.9, 
2,FivePoints,San Joaquin Valley,11/1/2014,305,0.04, ,0.12, ,154, ,11.9, ,61.3, ,45.7, ,54.0, ,92, ,64, ,84, ,49.2, ,4.2, ,99.6, ,63.8, 
2,FivePoints,San Joaquin Valley,11/2/2014,306,0.08, ,0.00, ,297, ,10.3, ,62.9, ,41.5, ,50.8, ,93, ,57, ,81, ,45.2, ,4.3, ,103.9, ,63.1, 
2,FivePoints,San Joaquin Valley,11/3/2014,307,0.09, ,0.01, ,329, ,8.8, ,66.8, ,38.7, ,51.4, ,92, ,36, ,68, ,41.3, ,2.4, ,57.3, ,62.5, 
2,FivePoints,San Joaquin Valley,11/4/2014,308,0.08, ,0.00, ,308, ,9.3, ,67.5, ,38.6, ,52.4, ,93, ,36, ,69, ,42.6, ,2.3, ,54.3, ,62.2, 
2,FivePoints,San Joaquin Valley,11/5/2014,309,0.08, ,0.00, ,302, ,10.3, ,71.3, ,40.5, ,54.8, ,92, ,41, ,70, ,45.2, ,2.0, ,47.1, ,62.3, 
2,FivePoints,San Joaquin Valley,11/6/2014,310,0.09, ,0.00, ,284, ,11.5, ,76.0, ,43.9, ,58.9, ,89, ,42, ,68, ,48.2, ,3.0, ,71.2, ,62.5, 
2,FivePoints,San Joaquin Valley,11/7/2014,311,0.10, ,0.00, ,291, ,11.7, ,74.2, ,46.0, ,58.5, ,90, ,45, ,70, ,48.6, ,3.6, ,85.3, ,62.9, 
2,FivePoints,San Joaquin Valley,11/8/2014,312,0.08, ,0.00, ,268, ,11.9, ,76.9, ,45.4, ,59.0, ,91, ,40, ,70, ,49.2, ,2.0, ,48.4, ,62.9, 
2,FivePoints,San Joaquin Valley,11/9/2014,313,0.08, ,0.00, ,263, ,12.1, ,77.7, ,46.3, ,58.9, ,91, ,44, ,71, ,49.6, ,1.9, ,46.3, ,63.4, 
2,FivePoints,San Joaquin Valley,11/10/2014,314,0.07, ,0.00, ,255, ,12.0, ,76.9, ,45.5, ,58.4, ,91, ,42, ,72, ,49.4, ,1.7, ,40.5, ,63.4, 
2,FivePoints,San Joaquin Valley,11/11/2014,315,0.06, ,0.00, ,228, ,12.2, ,67.0, ,46.8, ,57.3, ,92, ,63, ,76, ,49.8, ,3.3, ,80.1, ,63.2, 
2,FivePoints,San Joaquin Valley,11/12/2014,316,0.07, ,0.00, ,241, ,11.3, ,69.0, ,51.5, ,58.8, ,84, ,46, ,66, ,47.7, ,3.8, ,91.1, ,63.5, 
2,FivePoints,San Joaquin Valley,11/13/2014,317,0.06, ,0.00, ,161, ,12.7, ,70.3, ,51.7, ,59.0, ,89, ,58, ,75, ,50.9, ,5.4, ,128.9, ,63.2, 
2,FivePoints,San Joaquin Valley,11/14/2014,318,0.09, ,0.00, ,262, ,11.6, ,68.9, ,47.0, ,57.6, ,92, ,44, ,71, ,48.4, ,5.0, ,121.0, ,63.2, 
2,FivePoints,San Joaquin Valley,11/15/2014,319,0.08, ,0.00, ,255, ,10.6, ,67.2, ,44.7, ,55.8, ,88, ,48, ,70, ,46.0, ,5.6, ,135.3, ,62.6, 
2,FivePoints,San Joaquin Valley,11/16/2014,320,0.08, ,0.00, ,199, ,7.1, ,60.7, ,40.7, ,50.7, ,90, ,27, ,56, ,35.8, ,5.0, ,119.5, ,61.7, 
2,FivePoints,San Joaquin Valley,11/17/2014,321,0.06, ,0.00, ,239, ,7.3, ,65.5, ,34.4, ,47.4, ,88, ,37, ,66, ,36.5, ,3.2, ,78.0, ,60.2, 
2,FivePoints,San Joaquin Valley,11/18/2014,322,0.06, ,0.00, ,177, ,7.5, ,66.3, ,33.5, ,48.7, ,90, ,34, ,64, ,37.0, ,3.2, ,77.4, ,59.2, 
2,FivePoints,San Joaquin Valley,11/19/2014,323,0.06, ,0.00, ,138, ,9.1, ,70.4, ,45.0, ,57.3, ,83, ,28, ,57, ,42.1, ,4.4, ,106.2, ,59.3, 
2,FivePoints,San Joaquin Valley,11/20/2014,324,0.02, ,0.03, ,126, ,12.7, ,60.2, ,46.5, ,55.0, ,94, ,78, ,86, ,50.8, ,4.3, ,103.8, ,59.6, 
2,FivePoints,San Joaquin Valley,11/21/2014,325,0.02, ,0.01, ,96, ,10.8, ,59.1, ,42.7, ,50.1, ,95, ,70, ,87, ,46.5, ,4.9, ,118.8, ,59.5, 
2,FivePoints,San Joaquin Valley,11/22/2014,326,0.05, ,0.00, ,165, ,10.0, ,64.4, ,41.3, ,51.7, ,94, ,52, ,76, ,44.5, ,5.3, ,126.9, ,59.0, 
2,FivePoints,San Joaquin Valley,11/23/2014,327,0.08, ,0.00, ,212, ,9.0, ,62.0, ,38.6, ,51.5, ,89, ,44, ,69, ,41.8, ,9.1, ,219.4, ,58.9, 
2,FivePoints,San Joaquin Valley,11/24/2014,328,0.06, ,0.00, ,208, ,7.1, ,62.8, ,33.9, ,46.6, ,86, ,40, ,66, ,35.6, ,3.5, ,84.8, ,57.7, 
2,FivePoints,San Joaquin Valley,11/25/2014,329,0.05, ,0.00, ,197, ,7.6, ,67.3, ,32.3, ,46.9, ,90, ,43, ,70, ,37.5, ,1.8, ,43.0, ,57.4, 
2,FivePoints,San Joaquin Valley,11/26/2014,330,0.05, ,0.00, ,194, ,7.9, ,69.3, ,33.7, ,49.2, ,88, ,37, ,66, ,38.4, ,1.9, ,45.7, ,57.6, 
2,FivePoints,San Joaquin Valley,11/27/2014,331,0.05, ,0.00, ,180, ,8.0, ,72.8, ,36.5, ,49.9, ,86, ,33, ,66, ,38.9, ,1.4, ,34.0, ,57.4, 
2,FivePoints,San Joaquin Valley,11/28/2014,332,0.06, ,0.00, ,193, ,8.2, ,73.9, ,35.6, ,51.7, ,89, ,34, ,63, ,39.4, ,2.7, ,64.6, ,57.1, 
2,FivePoints,San Joaquin Valley,11/29/2014,333,0.06, ,0.00, ,187, ,8.0, ,70.1, ,35.0, ,51.7, ,86, ,28, ,61, ,38.7, ,3.1, ,74.6, ,56.9, 
2,FivePoints,San Joaquin Valley,11/30/2014,334,0.05, ,0.01, ,101, ,9.8, ,65.4, ,43.3, ,55.0, ,80, ,52, ,66, ,44.0, ,5.3, ,126.0, ,57.0, 
2,FivePoints,San Joaquin Valley,12/1/2014,335,0.06, ,0.00, ,180, ,9.8, ,71.3, ,44.5, ,55.1, ,90, ,36, ,66, ,44.0, ,4.0, ,95.6, ,57.4, 
2,FivePoints,San Joaquin Valley,12/2/2014,336,0.01, ,0.73, ,30, ,12.3, ,60.9, ,47.0, ,53.6, ,95, ,76, ,88, ,50.1, ,5.3, ,127.8, ,57.5, 
2,FivePoints,San Joaquin Valley,12/3/2014,337,0.07, ,0.00, ,171, ,13.4, ,71.8, ,54.6,Y,62.1,Y,82, ,57, ,70,Y,52.3,Y,7.5, ,179.8, ,58.2, 
2,FivePoints,San Joaquin Valley,12/4/2014,338,0.05, ,0.04, ,164, ,14.4,Y,68.5, ,52.1, ,59.7, ,91, ,69, ,83,Y,54.4,Y,5.6, ,135.0, ,59.2, 
2,FivePoints,San Joaquin Valley,12/5/2014,339,0.03, ,0.00, ,103, ,14.1, ,65.2, ,52.7,Y,58.4, ,91, ,74, ,84, ,53.7, ,4.8, ,115.1, ,59.7, 
2,FivePoints,San Joaquin Valley,12/6/2014,340,0.06, ,0.00, ,222, ,13.5, ,71.3, ,49.9, ,59.4, ,92, ,54, ,78, ,52.5, ,3.1, ,73.6, ,60.2,Y
2,FivePoints,San Joaquin Valley,12/7/2014,341,0.03, ,0.01, ,128, ,12.4, ,65.1, ,44.9, ,53.3, ,95, ,67, ,89, ,50.2, ,1.9, ,46.2, ,60.0,Y
2,FivePoints,San Joaquin Valley,12/8/2014,342,0.04, ,0.02, ,187, ,12.2, ,63.9, ,44.5, ,52.2, ,96, ,76, ,92, ,49.8, ,2.6, ,62.8, ,59.8,Y
2,FivePoints,San Joaquin Valley,12/9/2014,343,0.01, ,0.02, ,78, ,12.3, ,54.6, ,46.2, ,51.2, ,96, ,95, ,96, ,50.1, ,3.2, ,76.9, ,59.5,Y
2,FivePoints,San Joaquin Valley,12/10/2014,344,0.01, ,0.00, ,78, ,11.9, ,53.4, ,48.6, ,51.1, ,96, ,87, ,93, ,49.2, ,5.0, ,119.9, ,59.4,Y
2,FivePoints,San Joaquin Valley,12/11/2014,345,0.07, ,0.33, ,87, ,11.3, ,69.1, ,48.8, ,60.2,Y,94, ,46, ,63,Y,47.7,Y,9.1, ,218.6, ,58.8, 
2,FivePoints,San Joaquin Valley,12/12/2014,346,0.01, ,1.14, ,70, ,11.3, ,55.3, ,44.0, ,50.4, ,94, ,82, ,91, ,47.8, ,6.3, ,150.0, ,58.0, 
2,FivePoints,San Joaquin Valley,12/13/2014,347,0.05, ,0.01, ,215, ,9.8, ,57.8, ,39.9, ,47.2, ,95, ,74, ,89, ,44.0, ,3.3, ,79.6, ,57.3, 
2,FivePoints,San Joaquin Valley,12/14/2014,348,0.02, ,0.00, ,125, ,9.9, ,51.3, ,43.7, ,46.2, ,96, ,85, ,93, ,44.2, ,5.5, ,133.0, ,56.9, 
2,FivePoints,San Joaquin Valley,12/15/2014,349,0.01, ,0.23, ,71, ,10.1, ,52.5, ,40.9, ,46.8, ,96, ,84, ,92, ,44.7, ,5.3, ,127.0, ,55.9, 
2,FivePoints,San Joaquin Valley,12/16/2014,350,0.05, ,0.16, ,203, ,11.1, ,61.5, ,44.7, ,52.6, ,93, ,67, ,82, ,47.2, ,5.6, ,133.5, ,56.0, 
2,FivePoints,San Joaquin Valley,12/17/2014,351,0.04, ,0.22, ,174, ,10.9, ,59.5, ,46.0, ,51.2, ,94, ,64, ,85, ,46.7, ,3.9, ,92.5, ,56.6, 
2,FivePoints,San Joaquin Valley,12/18/2014,352,0.06, ,0.00, ,234, ,10.3, ,62.3, ,45.2, ,51.1, ,92, ,58, ,80, ,45.3, ,4.0, ,95.6, ,56.6, 
2,FivePoints,San Joaquin Valley,12/19/2014,353,0.02, ,0.01, ,121, ,10.9, ,57.7, ,42.5, ,50.5, ,93, ,78, ,87, ,46.9, ,4.0, ,96.4, ,56.2, 
2,FivePoints,San Joaquin Valley,12/20/2014,354,0.03, ,0.00, ,137, ,12.2, ,61.3, ,49.0, ,53.3, ,94, ,75, ,88, ,49.9, ,3.7, ,87.8, ,56.7, 
2,FivePoints,San Joaquin Valley,12/21/2014,355,0.03, ,0.00, ,150, ,13.0, ,63.9, ,44.7, ,54.6, ,96, ,73, ,89, ,51.4, ,3.0, ,71.3, ,57.2, 
2,FivePoints,San Joaquin Valley,12/22/2014,356,0.02, ,0.07, ,95, ,14.2,Y,61.1, ,50.9, ,56.8, ,95, ,81, ,91,Y,54.0,Y,6.1, ,146.1, ,58.2, 
2,FivePoints,San Joaquin Valley,12/23/2014,357,0.02, ,0.00, ,114, ,12.3, ,62.8, ,44.9, ,53.4, ,95, ,73, ,88, ,50.0, ,2.3, ,55.0, ,58.3, 
2,FivePoints,San Joaquin Valley,12/24/2014,358,0.03, ,0.01, ,147, ,10.9, ,58.0, ,41.6, ,50.6, ,95, ,65, ,87, ,46.8, ,4.8, ,114.5, ,57.7, 
2,FivePoints,San Joaquin Valley,12/25/2014,359,0.11, ,0.00, ,228, ,6.3, ,54.1, ,39.0, ,47.4, ,72, ,44, ,57, ,32.9, ,13.5,R,323.9,R,56.3, 
2,FivePoints,San Joaquin Valley,12/26/2014,360,0.06, ,0.00, ,228, ,6.4, ,51.9, ,31.8, ,41.4, ,87, ,50, ,72, ,33.0, ,6.9, ,166.2, ,54.3, 
2,FivePoints,San Joaquin Valley,12/27/2014,361,0.05, ,0.00, ,220, ,6.1, ,56.1, ,29.5, ,40.7, ,91, ,43, ,70, ,31.8, ,3.4, ,82.5, ,52.6, 
2,FivePoints,San Joaquin Valley,12/28/2014,362,0.05, ,0.00, ,211, ,6.8, ,54.2, ,31.7, ,41.1, ,92, ,54, ,78, ,34.8, ,2.5, ,60.9, ,51.8, 
2,FivePoints,San Joaquin Valley,12/29/2014,363,0.05, ,0.00, ,220, ,6.8, ,55.0, ,29.3, ,40.6, ,95, ,51, ,79, ,34.5, ,3.3, ,78.7, ,51.2, 
2,FivePoints,San Joaquin Valley,12/30/2014,364,0.04, ,0.02, ,112, ,6.4, ,47.0, ,31.7, ,40.8, ,92, ,52, ,74, ,33.3, ,7.6, ,182.0, ,50.9, 
2,FivePoints,San Joaquin Valley,12/31/2014,365,0.08, ,0.00, ,241, ,4.1, ,49.0, ,29.1, ,37.3, ,89, ,32, ,55, ,22.5, ,9.0, ,215.5, ,49.4, 
5,Shafter,San Joaquin Valley,10/1/2014,274,0.15, ,0.00, ,454, ,12.9, ,83.4, ,52.8, ,67.1, ,90, ,27, ,57, ,51.4, ,2.6, ,63.6, ,74.2, 
5,Shafter,San Joaquin Valley,10/2/2014,275,0.16, ,0.00, ,453, ,12.8, ,89.2, ,51.2, ,68.3, ,90, ,23, ,54, ,51.1, ,2.8, ,67.2, ,73.9, 
5,Shafter,San Joaquin Valley,10/3/2014,276,0.17, ,0.00, ,458, ,11.8, ,91.1, ,48.7, ,69.1, ,88, ,17, ,49, ,48.9, ,2.7, ,64.5, ,73.6, 
5,Shafter,San Joaquin Valley,10/4/2014,277,0.10, ,0.00, ,304, ,12.3, ,89.0, ,52.4, ,68.3, ,83, ,27, ,52, ,49.9, ,2.4, ,56.8, ,73.3, 
5,Shafter,San Joaquin Valley,10/5/2014,278,0.17, ,0.00, ,448, ,12.2, ,92.7, ,51.8, ,71.5, ,79, ,21, ,46, ,49.8, ,2.6, ,62.2, ,73.0, 
5,Shafter,San Joaquin Valley,10/6/2014,279,0.16, ,0.00, ,441, ,12.4, ,94.2, ,52.4, ,71.8, ,83, ,19, ,47, ,50.2, ,2.6, ,62.7, ,73.2, 
5,Shafter,San Joaquin Valley,10/7/2014,280,0.16, ,0.00, ,427, ,12.7, ,92.8, ,54.5, ,72.3, ,80, ,22, ,47, ,50.8, ,2.6, ,62.2, ,73.4, 
5,Shafter,San Joaquin Valley,10/8/2014,281,0.15, ,0.00, ,421, ,12.6, ,90.8, ,53.9, ,70.7, ,86, ,20, ,49, ,50.7, ,2.4, ,58.2, ,73.4, 
5,Shafter,San Joaquin Valley,10/9/2014,282,0.16, ,0.00, ,431, ,11.6, ,91.0, ,52.2, ,70.0, ,82, ,18, ,46, ,48.4, ,2.7, ,64.7, ,73.1, 
5,Shafter,San Joaquin Valley,10/10/2014,283,0.15, ,0.00, ,421, ,11.4, ,85.6, ,50.5, ,66.9, ,82, ,25, ,51, ,48.1, ,2.8, ,68.3, ,72.7, 
5,Shafter,San Joaquin Valley,10/11/2014,284,0.15, ,0.00, ,416, ,11.8, ,86.7, ,50.1, ,67.1, ,82, ,26, ,52, ,48.8, ,2.7, ,65.2, ,72.2, 
5,Shafter,San Joaquin Valley,10/12/2014,285,0.14, ,0.00, ,410, ,12.4, ,85.4, ,50.5, ,66.5, ,87, ,27, ,56, ,50.3, ,2.6, ,61.6, ,72.1, 
5,Shafter,San Joaquin Valley,10/13/2014,286,0.14, ,0.00, ,412, ,12.5, ,91.5, ,48.4, ,68.2, ,89, ,23, ,53, ,50.6, ,2.6, ,61.5, ,71.9, 
5,Shafter,San Joaquin Valley,10/14/2014,287,0.17, ,0.00, ,399, ,11.5, ,89.8, ,51.7, ,70.7, ,78, ,20, ,45, ,48.2, ,5.1,Y,122.4,Y,71.9, 
5,Shafter,San Joaquin Valley,10/15/2014,288,0.11, ,0.00, ,322, ,13.7, ,78.0, ,54.5, ,66.0, ,85, ,38, ,63, ,53.0, ,3.3, ,80.2, ,72.5, 
5,Shafter,San Joaquin Valley,10/16/2014,289,0.12, ,0.00, ,385, ,12.7, ,77.6, ,48.1, ,61.9, ,91, ,40, ,67, ,50.9, ,2.7, ,65.9, ,71.6, 
5,Shafter,San Joaquin Valley,10/17/2014,290,0.12, ,0.00, ,356, ,11.8, ,77.8, ,48.1, ,62.6, ,88, ,38, ,61, ,48.8, ,3.1, ,73.8, ,71.0, 
5,Shafter,San Joaquin Valley,10/18/2014,291,0.12, ,0.00, ,370, ,11.8, ,77.9, ,49.9, ,62.5, ,85, ,34, ,61, ,49.0, ,2.5, ,60.2, ,70.8, 
5,Shafter,San Joaquin Valley,10/19/2014,292,0.12, ,0.00, ,373, ,12.0, ,80.5, ,46.6, ,63.0, ,91, ,33, ,61, ,49.3, ,2.7, ,64.1, ,70.4, 
5,Shafter,San Joaquin Valley,10/20/2014,293,0.11, ,0.00, ,368, ,13.4, ,80.2, ,48.7, ,64.3, ,90, ,39, ,65, ,52.3, ,3.2, ,77.2, ,70.3, 
5,Shafter,San Joaquin Valley,10/21/2014,294,0.11, ,0.00, ,358, ,11.0, ,72.1, ,50.4, ,59.8, ,84, ,36, ,63, ,47.1, ,3.1, ,73.3, ,70.3, 
5,Shafter,San Joaquin Valley,10/22/2014,295,0.10, ,0.00, ,354, ,10.6, ,74.7, ,43.5, ,58.2, ,87, ,37, ,64, ,46.1, ,2.6, ,62.1, ,69.3, 
5,Shafter,San Joaquin Valley,10/23/2014,296,0.10, ,0.00, ,340, ,11.2, ,77.3, ,43.2, ,59.9, ,93, ,33, ,63, ,47.4, ,2.3, ,54.8, ,68.9, 
5,Shafter,San Joaquin Valley,10/24/2014,297,0.11, ,0.00, ,360, ,11.8, ,81.5, ,44.4, ,61.1, ,92, ,34, ,64, ,49.0, ,2.5, ,59.9, ,68.6, 
5,Shafter,San Joaquin Valley,10/25/2014,298,0.11, ,0.00, ,355, ,12.0, ,79.8, ,52.6, ,64.8, ,81, ,30, ,57, ,49.4, ,3.6, ,86.7, ,68.8, 
5,Shafter,San Joaquin Valley,10/26/2014,299,0.09, ,0.00, ,318, ,11.8, ,71.6, ,47.1, ,60.0, ,85, ,41, ,67, ,48.9, ,3.1, ,75.6, ,69.4, 
5,Shafter,San Joaquin Valley,10/27/2014,300,0.10, ,0.00, ,351, ,9.1, ,71.1, ,39.4, ,54.5, ,91, ,35, ,63, ,42.0, ,2.5, ,60.3, ,68.0, 
5,Shafter,San Joaquin Valley,10/28/2014,301,0.10, ,0.00, ,340, ,9.7, ,72.9, ,40.3, ,55.5, ,91, ,36, ,64, ,43.7, ,2.4, ,57.4, ,67.2, 
5,Shafter,San Joaquin Valley,10/29/2014,302,0.10, ,0.00, ,335, ,10.6, ,79.4, ,43.2, ,58.7, ,91, ,33, ,63, ,46.0, ,2.3, ,55.9, ,67.0, 
5,Shafter,San Joaquin Valley,10/30/2014,303,0.10, ,0.00, ,280, ,10.9, ,82.0, ,45.9, ,61.9, ,91, ,33, ,58, ,46.9, ,3.0, ,71.8, ,67.0, 
5,Shafter,San Joaquin Valley,10/31/2014,304,0.08, ,0.49,R,283, ,12.1, ,74.5, ,47.7, ,60.2, ,95, ,43, ,68, ,49.6, ,4.0, ,96.2, ,67.1, 
5,Shafter,San Joaquin Valley,11/1/2014,305,0.05, ,0.01, ,193, ,11.5, ,62.3, ,46.2, ,52.8, ,97, ,58, ,85, ,48.3, ,2.7, ,65.6, ,65.9, 
5,Shafter,San Joaquin Valley,11/2/2014,306,0.06, ,0.01, ,260, ,9.7, ,59.5, ,40.6, ,48.4, ,97, ,61, ,84, ,43.8, ,2.6, ,61.2, ,65.1, 
5,Shafter,San Joaquin Valley,11/3/2014,307,0.08, ,0.01, ,323, ,9.2, ,62.8, ,36.3, ,48.1, ,98, ,49, ,80, ,42.3, ,2.2, ,53.5, ,64.1, 
5,Shafter,San Joaquin Valley,11/4/2014,308,0.08, ,0.01, ,315, ,9.2, ,63.0, ,34.7, ,48.2, ,97, ,53, ,80, ,42.4, ,2.3, ,54.7, ,63.6, 
5,Shafter,San Joaquin Valley,11/5/2014,309,0.08, ,0.01, ,304, ,9.9, ,65.5, ,36.7, ,49.9, ,98, ,51, ,81, ,44.2, ,2.3, ,54.3, ,63.4, 
5,Shafter,San Joaquin Valley,11/6/2014,310,0.09, ,0.01, ,316, ,10.9, ,73.4, ,39.6, ,54.3, ,97, ,41, ,76, ,46.9, ,2.4, ,58.4, ,63.6, 
5,Shafter,San Joaquin Valley,11/7/2014,311,0.08, ,0.01, ,287, ,10.3, ,69.0, ,40.1, ,52.1, ,97, ,43, ,78, ,45.4, ,2.2, ,53.4, ,63.9, 
5,Shafter,San Joaquin Valley,11/8/2014,312,0.07, ,0.00, ,286, ,10.3, ,68.8, ,37.3, ,51.4, ,97, ,48, ,79, ,45.2, ,2.0, ,48.1, ,63.8, 
