Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (in),qc,Precip (in),qc,Sol Rad (Ly/day),qc,Avg Vap Pres (mBars),qc,Max Air Temp (F),qc,Min Air Temp (F),qc,Avg Air Temp (F),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (F),qc,Avg Wind Speed (mph),qc,Wind Run (miles),qc,Avg Soil Temp (F),qc
2,FivePoints,San Joaquin Valley,1/23/2016,023,0.07, ,0.10, ,249, ,10.9, ,61.7, ,43.2, ,53.3, ,93, ,56, ,79, ,46.8, ,6.5, ,155.9, ,54.5, 
2,FivePoints,San Joaquin Valley,1/24/2016,024,0.07, ,0.02, ,272, ,8.7, ,58.3, ,36.1, ,47.2, ,94, ,58, ,79, ,41.0, ,4.2, ,101.1, ,53.4, 
2,FivePoints,San Joaquin Valley,1/25/2016,025,0.06, ,0.04, ,248, ,9.1, ,61.5, ,36.2, ,47.6, ,95, ,61, ,81, ,42.0, ,4.3, ,102.2, ,52.7, 
2,FivePoints,San Joaquin Valley,1/26/2016,026,0.07, ,0.00, ,298, ,9.2, ,62.0, ,36.1, ,49.3, ,96, ,50, ,77, ,42.3, ,2.6, ,61.9, ,52.9, 
2,FivePoints,San Joaquin Valley,1/27/2016,027,0.05, ,0.00, ,234, ,9.7, ,61.5, ,41.0, ,49.1, ,94, ,60, ,82, ,43.8, ,3.0, ,71.5, ,52.8, 
2,FivePoints,San Joaquin Valley,1/28/2016,028,0.05, ,0.01, ,232, ,9.7, ,58.6, ,35.4, ,47.3, ,96, ,73, ,88, ,43.8, ,3.8, ,91.3, ,52.6, 
2,FivePoints,San Joaquin Valley,1/29/2016,029,0.06, ,0.00, ,217, ,10.3, ,64.3, ,44.3, ,53.2, ,95, ,49, ,75, ,45.4, ,3.9, ,94.5, ,53.2, 
2,FivePoints,San Joaquin Valley,1/30/2016,030,0.03, ,0.07, ,109, ,10.8, ,57.3, ,49.7, ,52.7, ,92, ,65, ,80, ,46.6, ,6.1, ,145.5, ,53.6, 
2,FivePoints,San Joaquin Valley,1/31/2016,031,0.03, ,0.87, ,90, ,8.6, ,52.1, ,42.0, ,46.3, ,94, ,61, ,80, ,40.5, ,10.2,Y,245.4,Y,53.0, 
2,FivePoints,San Joaquin Valley,2/1/2016,032,0.13, ,0.00, ,344, ,5.2, ,52.9, ,32.5, ,44.2, ,84, ,34, ,53, ,28.2, ,13.2,R,316.2,R,50.5, 
2,FivePoints,San Joaquin Valley,2/2/2016,033,0.04, ,0.00, ,185, ,6.1, ,52.1, ,30.0, ,39.4, ,89, ,49, ,75, ,32.1, ,3.7, ,87.8, ,49.1, 
2,FivePoints,San Joaquin Valley,2/3/2016,034,0.07, ,0.00, ,320, ,6.9, ,55.4, ,29.5, ,42.8, ,94, ,47, ,74, ,35.1, ,3.2, ,76.3, ,49.0, 
2,FivePoints,San Joaquin Valley,2/4/2016,035,0.07, ,0.00, ,314, ,7.5, ,56.8, ,31.9, ,43.9, ,94, ,54, ,77, ,37.2, ,3.6, ,87.5, ,49.3, 
2,FivePoints,San Joaquin Valley,2/5/2016,036,0.08, ,0.00, ,336, ,7.9, ,62.2, ,32.4, ,46.2, ,94, ,46, ,74, ,38.6, ,2.9, ,70.7, ,49.5, 
2,FivePoints,San Joaquin Valley,2/6/2016,037,0.08, ,0.00, ,339, ,8.6, ,63.1, ,34.2, ,48.0, ,92, ,51, ,76, ,40.7, ,3.6, ,87.3, ,49.9, 
2,FivePoints,San Joaquin Valley,2/7/2016,038,0.09, ,0.00, ,345, ,9.2, ,66.5, ,37.7, ,51.2, ,92, ,46, ,72, ,42.5, ,3.1, ,74.5, ,50.5, 
2,FivePoints,San Joaquin Valley,2/8/2016,039,0.09, ,0.00, ,342, ,10.1, ,70.7, ,37.8, ,53.1, ,95, ,44, ,73, ,44.7, ,3.9, ,93.2, ,51.5, 
2,FivePoints,San Joaquin Valley,2/9/2016,040,0.10, ,0.00, ,347, ,9.9, ,76.0,Y,38.0, ,55.8, ,93, ,32, ,65, ,44.2, ,3.2, ,76.0, ,52.4, 
2,FivePoints,San Joaquin Valley,2/10/2016,041,0.10, ,0.00, ,347, ,10.7, ,71.7, ,42.6, ,55.6, ,87, ,48, ,71, ,46.3, ,4.0, ,97.0, ,53.2, 
2,FivePoints,San Joaquin Valley,2/11/2016,042,0.09, ,0.00, ,327, ,10.9, ,73.7, ,42.8, ,56.6, ,89, ,44, ,70, ,46.8, ,3.5, ,83.3, ,53.4, 
2,FivePoints,San Joaquin Valley,2/12/2016,043,0.09, ,0.00, ,307, ,11.3, ,69.4, ,43.9, ,55.6, ,90, ,53, ,75, ,47.8, ,3.6, ,86.2, ,53.9, 
2,FivePoints,San Joaquin Valley,2/13/2016,044,0.11, ,0.00, ,347, ,11.1, ,69.0, ,44.6, ,55.0, ,88, ,57, ,75, ,47.3, ,5.7, ,135.9, ,54.1, 
2,FivePoints,San Joaquin Valley,2/14/2016,045,0.11, ,0.00, ,334, ,9.6, ,68.0, ,41.7, ,54.5, ,89, ,44, ,66, ,43.5, ,5.5, ,132.3, ,53.9, 
2,FivePoints,San Joaquin Valley,2/15/2016,046,0.11, ,0.00, ,364, ,10.9, ,71.2, ,42.6, ,56.2, ,88, ,50, ,71, ,46.8, ,4.1, ,97.7, ,54.1, 
2,FivePoints,San Joaquin Valley,2/16/2016,047,0.11, ,0.00, ,370, ,10.9, ,76.1,Y,41.7, ,58.4, ,91, ,35, ,65, ,46.8, ,3.8, ,90.8, ,54.6, 
2,FivePoints,San Joaquin Valley,2/17/2016,048,0.06, ,0.00, ,74, ,10.7, ,68.1, ,53.2,Y,60.0, ,80, ,38, ,61, ,46.4, ,8.3, ,200.2, ,55.2, 
2,FivePoints,San Joaquin Valley,2/18/2016,049,0.11, ,0.01, ,370, ,8.6, ,66.1, ,41.4, ,54.4, ,91, ,33, ,60, ,40.7, ,4.8, ,114.5, ,55.3, 
2,FivePoints,San Joaquin Valley,2/19/2016,050,0.11, ,0.00, ,382, ,7.9, ,65.6, ,36.6, ,50.3, ,87, ,36, ,63, ,38.3, ,3.4, ,81.2, ,54.4, 
2,FivePoints,San Joaquin Valley,2/20/2016,051,0.11, ,0.00, ,374, ,9.5, ,64.4, ,42.3, ,51.7, ,89, ,52, ,72, ,43.1, ,5.7, ,136.4, ,54.2, 
2,FivePoints,San Joaquin Valley,2/21/2016,052,0.11, ,0.00, ,400, ,9.0, ,65.8, ,37.3, ,50.9, ,92, ,49, ,70, ,41.7, ,3.6, ,87.2, ,53.8, 
2,FivePoints,San Joaquin Valley,2/22/2016,053,0.13, ,0.00, ,399, ,8.5, ,66.7, ,37.7, ,51.6, ,87, ,45, ,66, ,40.4, ,5.5, ,132.0, ,53.6, 
2,FivePoints,San Joaquin Valley,2/23/2016,054,0.11, ,0.00, ,386, ,8.5, ,72.3, ,39.5, ,54.4, ,81, ,31, ,59, ,40.4, ,3.1, ,73.9, ,53.8, 
2,FivePoints,San Joaquin Valley,2/24/2016,055,0.15, ,0.00, ,407, ,8.0, ,76.7,Y,41.7, ,57.2, ,82, ,21, ,50, ,38.9, ,5.4, ,129.4, ,54.3, 
2,FivePoints,San Joaquin Valley,2/25/2016,056,0.13, ,0.00, ,406, ,9.4, ,75.1, ,41.6, ,57.1, ,82, ,35, ,59, ,42.8, ,3.6, ,87.2, ,54.8, 
2,FivePoints,San Joaquin Valley,2/26/2016,057,0.13, ,0.00, ,382, ,9.9, ,77.1,Y,42.9, ,59.7, ,82, ,29, ,57, ,44.2, ,4.1, ,97.2, ,55.5, 
2,FivePoints,San Joaquin Valley,2/27/2016,058,0.13, ,0.00, ,401, ,11.0, ,71.7, ,49.3, ,59.3, ,88, ,43, ,64, ,47.2, ,7.6, ,181.4, ,56.5, 
2,FivePoints,San Joaquin Valley,2/28/2016,059,0.13, ,0.00, ,339, ,9.2, ,70.4, ,42.2, ,56.1, ,82, ,39, ,60, ,42.3, ,5.9, ,141.8, ,56.1, 
2,FivePoints,San Joaquin Valley,2/29/2016,060,0.14, ,0.00, ,426, ,9.5, ,72.1, ,41.3, ,56.5, ,83, ,41, ,61, ,43.2, ,5.1, ,123.6, ,55.9, 
2,FivePoints,San Joaquin Valley,3/1/2016,061,0.15, ,0.00, ,426, ,9.0, ,78.7,Y,43.2, ,60.5, ,80, ,26, ,50, ,41.9, ,4.2, ,101.6, ,56.5, 
2,FivePoints,San Joaquin Valley,3/2/2016,062,0.14, ,0.00, ,413, ,9.9, ,77.5, ,43.2, ,60.3, ,76, ,33, ,55, ,44.3, ,4.1, ,98.4, ,57.1, 
2,FivePoints,San Joaquin Valley,3/3/2016,063,0.12, ,0.00, ,362, ,11.5, ,70.8, ,48.2, ,60.1, ,86, ,46, ,65, ,48.2, ,5.7, ,136.5, ,57.5, 
2,FivePoints,San Joaquin Valley,3/4/2016,064,0.08, ,0.16, ,256, ,13.0, ,70.9, ,46.5, ,60.0, ,93, ,49, ,73, ,51.5, ,4.1, ,99.4, ,58.0, 
2,FivePoints,San Joaquin Valley,3/5/2016,065,0.04, ,0.36, ,121, ,15.4,Y,65.0, ,55.9,Y,60.8, ,94, ,67, ,85,Y,56.2,Y,8.3, ,199.7, ,58.9, 
2,FivePoints,San Joaquin Valley,3/6/2016,066,0.12, ,0.07, ,373, ,10.0, ,63.5, ,48.6, ,56.4, ,84, ,48, ,64, ,44.4, ,7.2, ,172.5, ,58.6, 
2,FivePoints,San Joaquin Valley,3/7/2016,067,0.06, ,0.33, ,235, ,9.5, ,54.9, ,43.3, ,49.2, ,86, ,67, ,80, ,43.1, ,7.3, ,175.4, ,57.4, 
2,FivePoints,San Joaquin Valley,3/8/2016,068,0.12, ,0.00, ,449, ,9.2, ,62.3, ,38.6, ,52.0, ,90, ,49, ,70, ,42.4, ,3.9, ,94.6, ,56.8, 
2,FivePoints,San Joaquin Valley,3/9/2016,069,0.13, ,0.00, ,419, ,10.3, ,69.0, ,42.0, ,55.8, ,90, ,45, ,68, ,45.3, ,4.4, ,104.9, ,57.4, 
2,FivePoints,San Joaquin Valley,3/10/2016,070,0.14, ,0.00, ,385, ,11.7, ,77.6, ,48.1, ,62.1, ,87, ,34, ,62, ,48.8, ,5.8, ,140.1, ,58.4, 
2,FivePoints,San Joaquin Valley,3/11/2016,071,0.05, ,0.07, ,111, ,9.6, ,62.6, ,48.2, ,54.9, ,84, ,29, ,65, ,43.4, ,7.6, ,182.3, ,58.1, 
2,FivePoints,San Joaquin Valley,3/12/2016,072,0.12, ,0.00, ,427, ,9.4, ,63.2, ,41.0, ,52.6, ,95, ,46, ,70, ,43.0, ,4.9, ,117.0, ,57.4, 
2,FivePoints,San Joaquin Valley,3/13/2016,073,0.03, ,0.03, ,122, ,11.9, ,62.1, ,47.3, ,54.3, ,92, ,63, ,83, ,49.2, ,6.7, ,160.8, ,57.2, 
2,FivePoints,San Joaquin Valley,3/14/2016,074,0.11, ,0.00, ,281, ,11.3, ,64.9, ,46.2, ,56.2, ,95, ,54, ,73, ,47.8, ,9.6, ,229.8, ,57.7, 
2,FivePoints,San Joaquin Valley,3/15/2016,075,0.13, ,0.00, ,341, ,8.4, ,66.4, ,39.1, ,53.4, ,88, ,39, ,60, ,39.9, ,7.1, ,170.8, ,57.0, 
2,FivePoints,San Joaquin Valley,3/16/2016,076,0.14, ,0.00, ,377, ,8.3, ,71.2, ,38.4, ,55.1, ,79, ,38, ,56, ,39.8, ,5.6, ,134.5, ,56.7, 
2,FivePoints,San Joaquin Valley,3/17/2016,077,0.13, ,0.00, ,384, ,10.1, ,76.6, ,42.6, ,60.1, ,82, ,35, ,57, ,44.7, ,3.7, ,89.6, ,57.6, 
2,FivePoints,San Joaquin Valley,3/18/2016,078,0.14, ,0.00, ,376, ,11.7, ,78.9, ,46.7, ,63.0, ,83, ,34, ,60, ,48.7, ,4.1, ,98.0, ,59.0, 
2,FivePoints,San Joaquin Valley,3/19/2016,079,0.14, ,0.00, ,398, ,11.8, ,79.7, ,49.6, ,64.1, ,83, ,34, ,58, ,48.9, ,4.2, ,101.2, ,60.0, 
2,FivePoints,San Joaquin Valley,3/20/2016,080,0.15, ,0.00, ,427, ,11.7, ,79.3, ,50.5, ,63.4, ,88, ,30, ,59, ,48.7, ,4.9, ,117.8, ,60.8, 
2,FivePoints,San Joaquin Valley,3/21/2016,081,0.08, ,0.00, ,334, ,11.4, ,68.2, ,32.0,Y,61.9, ,85, ,51, ,60, ,48.0, ,5.6, ,135.1, ,60.8, 
2,FivePoints,San Joaquin Valley,3/22/2016,082,0.20, ,0.00, ,508, ,7.5, ,65.6, ,43.3, ,54.8, ,83, ,31, ,51, ,37.3, ,11.0, ,263.7, ,59.6, 
2,FivePoints,San Joaquin Valley,3/23/2016,083,0.16,H,0.26,H,532,H,7.6,H,66.7, ,32.0,Y,58.1,H,74,H,32,H,46, ,37.3, ,7.7,H,184.0,H,58.3,H
2,FivePoints,San Joaquin Valley,3/24/2016,084,0.19, ,0.00, ,509, ,8.1, ,74.6, ,39.4, ,57.8, ,76, ,30, ,50, ,39.2, ,5.4, ,130.5, ,58.1, 
2,FivePoints,San Joaquin Valley,3/25/2016,085,0.20, ,0.00, ,502, ,9.3, ,74.6, ,42.0, ,59.3, ,83, ,33, ,54, ,42.7, ,7.2, ,171.6, ,58.6, 
2,FivePoints,San Joaquin Valley,3/26/2016,086,0.23, ,0.00, ,526, ,6.9, ,75.9, ,43.7, ,59.5, ,77, ,17, ,40, ,35.1, ,7.5, ,181.1, ,58.5, 
2,FivePoints,San Joaquin Valley,3/27/2016,087,0.19, ,0.00, ,485, ,9.2, ,79.1, ,44.8, ,61.8, ,69, ,29, ,49, ,42.3, ,5.6, ,134.2, ,58.9, 
2,FivePoints,San Joaquin Valley,3/28/2016,088,0.19, ,0.00, ,475, ,6.5, ,64.1, ,41.4, ,53.5, ,70, ,24, ,47, ,33.5, ,8.7, ,208.5, ,59.2, 
2,FivePoints,San Joaquin Valley,3/29/2016,089,0.16, ,0.00, ,509, ,5.8, ,65.8, ,35.0, ,52.0, ,81, ,26, ,44, ,30.6, ,4.3, ,104.2, ,57.6, 
2,FivePoints,San Joaquin Valley,3/30/2016,090,0.18, ,0.00, ,548, ,6.0, ,69.9, ,36.4, ,54.3, ,73, ,25, ,42, ,31.6, ,4.1, ,99.0, ,57.8, 
2,FivePoints,San Joaquin Valley,3/31/2016,091,0.19, ,0.00, ,552, ,7.8, ,75.0, ,41.0, ,58.8, ,74, ,28, ,46, ,38.3, ,4.7, ,113.0, ,58.4, 
5,Shafter,San Joaquin Valley,1/1/2016,001,0.03, ,0.00, ,170, ,5.9, ,49.4, ,21.8,Y,35.1, ,98, ,52, ,85, ,31.0, ,2.9, ,69.9, ,48.8, 
5,Shafter,San Joaquin Valley,1/2/2016,002,0.03, ,0.00, ,135, ,6.6, ,54.2, ,30.4, ,42.3, ,95, ,44, ,72, ,34.0, ,2.4, ,57.8, ,49.2, 
5,Shafter,San Joaquin Valley,1/3/2016,003,0.05, ,0.00, ,150, ,6.9, ,58.5, ,35.2, ,45.4, ,93, ,40, ,67, ,34.9, ,3.4, ,80.7, ,49.8, 
5,Shafter,San Joaquin Valley,1/4/2016,004,0.05, ,0.00, ,162, ,7.6, ,63.7, ,39.8, ,49.2, ,89, ,34, ,64, ,37.5, ,3.0, ,71.5, ,50.5, 
5,Shafter,San Joaquin Valley,1/5/2016,005,0.01, ,0.52, ,63, ,10.8, ,57.4, ,41.8, ,50.7, ,96, ,71, ,86, ,46.5, ,3.9, ,94.4, ,51.6, 
5,Shafter,San Joaquin Valley,1/6/2016,006,0.02, ,0.25, ,80, ,9.5, ,55.5, ,39.7, ,47.1, ,97, ,69, ,86, ,43.2, ,4.6, ,109.5, ,51.6, 
5,Shafter,San Joaquin Valley,1/7/2016,007,0.05, ,0.04, ,223, ,9.2, ,54.6, ,43.5, ,47.8, ,92, ,63, ,81, ,42.4, ,4.0, ,96.6, ,51.7, 
5,Shafter,San Joaquin Valley,1/8/2016,008,0.02, ,0.00, ,134, ,8.7, ,50.5, ,37.5, ,42.9, ,97, ,79, ,93, ,41.0, ,3.1, ,74.7, ,51.8, 
5,Shafter,San Joaquin Valley,1/9/2016,009,0.03, ,0.00, ,140, ,9.3, ,56.2, ,38.2, ,47.1, ,97, ,60, ,84, ,42.6, ,3.0, ,72.7, ,51.6, 
5,Shafter,San Joaquin Valley,1/10/2016,010,0.02, ,0.00, ,118, ,10.4, ,57.1, ,43.7, ,50.3, ,94, ,67, ,84, ,45.5, ,2.4, ,57.8, ,52.7, 
5,Shafter,San Joaquin Valley,1/11/2016,011,0.03, ,0.00, ,159, ,9.9, ,56.8, ,38.9, ,46.7, ,98, ,70, ,91, ,44.2, ,3.1, ,74.8, ,52.8, 
5,Shafter,San Joaquin Valley,1/12/2016,012,0.04, ,0.00, ,201, ,8.7, ,60.2, ,36.9, ,45.1, ,98, ,45, ,86, ,41.0, ,4.5, ,107.2, ,52.4, 
5,Shafter,San Joaquin Valley,1/13/2016,013,0.04, ,0.00, ,160, ,8.7, ,65.6, ,38.0, ,49.8, ,96, ,43, ,72, ,41.0, ,3.0, ,72.6, ,52.2, 
5,Shafter,San Joaquin Valley,1/14/2016,014,0.05, ,0.00, ,220, ,9.2, ,58.8, ,37.4, ,47.8, ,97, ,58, ,82, ,42.4, ,2.7, ,65.7, ,52.3, 
5,Shafter,San Joaquin Valley,1/15/2016,015,0.07, ,0.00, ,246, ,9.8, ,63.5, ,43.2, ,52.4, ,91, ,49, ,73, ,44.0, ,3.7, ,89.2, ,53.0, 
5,Shafter,San Joaquin Valley,1/16/2016,016,0.05, ,0.03, ,213, ,10.1, ,64.4, ,40.7, ,51.0, ,95, ,51, ,79, ,44.7, ,3.0, ,71.1, ,53.4, 
5,Shafter,San Joaquin Valley,1/17/2016,017,0.05, ,0.00, ,210, ,10.6, ,67.9, ,42.8, ,52.6, ,95, ,50, ,78, ,46.0, ,3.7, ,87.8, ,53.6, 
5,Shafter,San Joaquin Valley,1/18/2016,018,0.04, ,0.06, ,166, ,12.0, ,62.6, ,44.3, ,52.9, ,96, ,73, ,88, ,49.5, ,3.1, ,75.4, ,54.2, 
5,Shafter,San Joaquin Valley,1/19/2016,019,0.01, ,0.17, ,59, ,11.6, ,56.7, ,43.6, ,50.6, ,96, ,83, ,92, ,48.5, ,3.7, ,88.5, ,54.2, 
5,Shafter,San Joaquin Valley,1/20/2016,020,0.01, ,0.01, ,90, ,11.8, ,54.0, ,44.1, ,49.7, ,97, ,94, ,97, ,48.8, ,3.0, ,71.2, ,54.1, 
5,Shafter,San Joaquin Valley,1/21/2016,021,0.05, ,0.01, ,219, ,11.9, ,62.2, ,46.0, ,52.4, ,97, ,70, ,89, ,49.2, ,3.1, ,73.5, ,55.1, 
5,Shafter,San Joaquin Valley,1/22/2016,022,0.07, ,0.00, ,236, ,10.8, ,70.4, ,42.9, ,55.3, ,96, ,42, ,72, ,46.5, ,4.1, ,99.3, ,55.3, 
5,Shafter,San Joaquin Valley,1/23/2016,023,0.03, ,0.03, ,137, ,11.5, ,57.4, ,40.4, ,51.8, ,96, ,70, ,88, ,48.3, ,4.2, ,102.0, ,55.8, 
5,Shafter,San Joaquin Valley,1/24/2016,024,0.04, ,0.00, ,157, ,9.3, ,57.5, ,40.0, ,47.2, ,97, ,61, ,84, ,42.6, ,2.8, ,66.7, ,54.7, 
5,Shafter,San Joaquin Valley,1/25/2016,025,0.05, ,0.00, ,189, ,9.5, ,58.8, ,39.8, ,49.7, ,96, ,60, ,78, ,43.1, ,3.0, ,73.0, ,54.2, 
5,Shafter,San Joaquin Valley,1/26/2016,026,0.07, ,0.00, ,292, ,9.3, ,63.5, ,37.4, ,48.9, ,96, ,48, ,79, ,42.5, ,3.2, ,75.7, ,54.4, 
5,Shafter,San Joaquin Valley,1/27/2016,027,0.05, ,0.00, ,202, ,9.4, ,62.6, ,39.7, ,48.1, ,96, ,54, ,82, ,42.9, ,2.8, ,66.5, ,54.1, 
5,Shafter,San Joaquin Valley,1/28/2016,028,0.07, ,0.00, ,276, ,9.1, ,63.8, ,34.3, ,47.9, ,98, ,51, ,81, ,42.2, ,3.1, ,74.0, ,53.7, 
5,Shafter,San Joaquin Valley,1/29/2016,029,0.07, ,0.00, ,263, ,9.4, ,68.8, ,40.2, ,52.3, ,96, ,35, ,70, ,42.9, ,2.7, ,63.7, ,53.9, 
5,Shafter,San Joaquin Valley,1/30/2016,030,0.02, ,0.00, ,100, ,11.0, ,57.0, ,42.8, ,51.6, ,94, ,70, ,84, ,46.9, ,4.2, ,99.6, ,54.3, 
5,Shafter,San Joaquin Valley,1/31/2016,031,0.00, ,0.01, ,33, ,9.5, ,49.6, ,40.7, ,45.5, ,95, ,73, ,91, ,43.1, ,5.5, ,132.7, ,54.0, 
5,Shafter,San Joaquin Valley,2/1/2016,032,0.09, ,0.00, ,326, ,6.2, ,51.6, ,33.3, ,43.9, ,94, ,44, ,63, ,32.3, ,5.9, ,141.3, ,52.4, 
5,Shafter,San Joaquin Valley,2/2/2016,033,0.04, ,0.00, ,182, ,6.5, ,52.9, ,31.5, ,41.2, ,96, ,45, ,74, ,33.6, ,3.0, ,73.0, ,51.5, 
5,Shafter,San Joaquin Valley,2/3/2016,034,0.07, ,0.00, ,320, ,7.0, ,57.0, ,30.6, ,42.8, ,97, ,45, ,75, ,35.3, ,2.6, ,61.5, ,51.1, 
5,Shafter,San Joaquin Valley,2/4/2016,035,0.08, ,0.72, ,314, ,7.6, ,58.1, ,32.6, ,44.7, ,97, ,48, ,75, ,37.3, ,3.9, ,92.6, ,51.2, 
5,Shafter,San Joaquin Valley,2/5/2016,036,0.08, ,0.00, ,324, ,8.3, ,62.6, ,32.8, ,46.4, ,97, ,48, ,77, ,39.6, ,3.0, ,72.6, ,51.2, 
5,Shafter,San Joaquin Valley,2/6/2016,037,0.08, ,0.00, ,323, ,9.0, ,62.9, ,35.2, ,48.2, ,97, ,50, ,78, ,41.7, ,3.2, ,77.4, ,51.6, 
5,Shafter,San Joaquin Valley,2/7/2016,038,0.08, ,0.00, ,325, ,9.9, ,66.3, ,36.9, ,50.7, ,97, ,51, ,78, ,44.2, ,3.0, ,71.6, ,52.1, 
5,Shafter,San Joaquin Valley,2/8/2016,039,0.10, ,0.00, ,340, ,10.1, ,73.4, ,38.4, ,54.5, ,97, ,32, ,70, ,44.9, ,3.9, ,93.6, ,52.6, 
5,Shafter,San Joaquin Valley,2/9/2016,040,0.10, ,0.00, ,345, ,10.2, ,77.8,Y,39.8, ,57.0, ,94, ,28, ,64, ,45.1, ,3.1, ,75.3, ,53.2, 
