,AcresBurned,ArchiveYear,CalFireIncident,Counties,CountyIds,Latitude,Longitude,MajorIncident,Name,PersonnelInvolved,Started
443,5731.0,2016,TRUE,Yolo,57,38.52513,-122.06788,TRUE,Cold Fire,58.0,2016-08-02T16:36:00Z
444,5646.0,2016,TRUE,El Dorado,9,38.96741,-120.9375,TRUE,Trailhead Fire,,2016-06-28T13:55:00Z
445,5646.0,2016,TRUE,Placer,31,38.96741,-120.9375,TRUE,Trailhead Fire,,2016-06-28T13:55:00Z
446,5443.0,2016,FALSE,Inyo,14,37.75985,-118.95309000000000,FALSE,Owens River Fire,,2016-09-17T13:49:00Z
447,5399.0,2016,FALSE,Los Angeles,19,0.0,0.0,FALSE,San Gabriel Complex (Formerly Fish & Reservoir Fires),,2016-06-20T13:59:00Z
448,4824.0,2016,FALSE,Los Angeles,19,34.31,-118.335,FALSE,Marek Fire,,2016-11-14T05:45:00Z
449,4474.0,2016,TRUE,Santa Clara,43,37.106320000000000,-121.85318000000000,TRUE,Loma Fire,62.0,2016-09-26T14:42:00Z
450,4347.0,2016,FALSE,Tulare,54,35.984,-118.551,FALSE,Meadow Fire,,2016-10-29T11:15:00Z
451,3929.0,2016,TRUE,Lake,17,38.89741,-122.60664000000000,TRUE,Clayton Fire,32.0,2016-08-13T18:03:00Z
452,3876.0,2016,TRUE,Monterey,27,36.38123,-121.20059000000000,TRUE,Metz Fire,22.0,2016-05-22T15:27:00Z
453,3712.0,2016,TRUE,San Luis Obispo,40,0.0,0.0,FALSE,Roberts Fire,,2016-05-18T14:27:00Z
454,2944.0,2016,TRUE,Fresno,10,36.0749,-120.452041,TRUE,Curry Fire,188.0,2016-07-01T17:16:00Z
455,2860.0,2016,FALSE,Siskiyou,47,41.623000000000000,-123.557,FALSE,Pony Fire,,2016-06-07T02:45:00Z
456,2819.0,2016,FALSE,Mono,26,0.0,0.0,FALSE,Clark Fire,,2016-08-04T14:09:00Z
457,2652.0,2016,FALSE,Modoc,25,41.2649,-120.3178,FALSE,Soup Complex,,2016-09-17T14:37:00Z
458,2575.0,2016,TRUE,Lassen,18,40.3915,-120.7845,TRUE,Willard Fire,78.0,2016-09-11T11:33:00Z
459,2520.0,2016,TRUE,Monterey,27,36.01542,-121.25029000000000,FALSE,Coleman Fire,,2016-06-04T14:33:00Z
460,2304.0,2016,FALSE,Ventura,56,34.701,-119.14400000000000,FALSE,Pine Fire,,2016-06-30T16:55:00Z
461,2241.0,2016,TRUE,Fresno,10,37.01591,-119.50507000000000,TRUE,Goose Fire,167.0,2016-07-30T16:40:00Z
462,2100.0,2016,FALSE,Fresno,10,36.94536,-119.25959000000000,FALSE,Sacata Fire,,2016-10-11T12:58:00Z
463,1785.0,2016,TRUE,Kern,15,35.20993,-118.72272,TRUE,Deer Fire,,2016-07-01T14:05:00Z
464,1547.0,2016,TRUE,Sonoma,49,38.80017,-122.82895,TRUE,Sawmill Fire,14.0,2016-09-25T10:43:00Z
465,1470.0,2016,TRUE,Riverside,33,0.0,0.0,TRUE,Bogart Fire,,2016-08-30T12:25:00Z
466,1246.0,2016,TRUE,Merced,24,37.07147,-121.20155,FALSE,Dinosaur Fire,,2016-06-25T23:45:00Z
467,1245.0,2016,FALSE,San Diego,37,33.393,-117.35093,FALSE,Roblar Fire,,2016-07-21T16:06:00Z
468,1109.0,2016,FALSE,Los Angeles,19,34.36763,-118.57245,FALSE,Sage Fire,,2016-07-09T12:04:00Z
469,1080.0,2016,TRUE,Tuolumne,55,37.79635,-120.32484,TRUE,Marshes Fire,92.0,2016-09-26T12:20:00Z
470,850.0,2016,TRUE,Butte,4,39.6871,-121.571,TRUE,Saddle Fire,133.0,2016-09-05T16:28:00Z
471,710.0,2016,TRUE,Siskiyou,47,41.7813,-122.611,TRUE,Grade Fire,,2016-08-24T14:55:00Z
472,650.0,2016,FALSE,Mono,26,37.97,-119.14,FALSE,Marina Fire,,2016-06-25T06:30:00Z
473,599.0,2016,TRUE,Humboldt,12,41.284860000000000,-123.82268,TRUE,Tully Fire,174.0,2016-08-22T16:03:00Z
474,554.0,2016,TRUE,Kern,15,34.913000000000000,118.9082,FALSE,Fort Fire,,2016-07-08T11:15:00Z
475,550.0,2016,TRUE,Butte,4,39.6708,-121.7192,FALSE,99 Fire,,2016-08-02T14:35:00Z
476,518.0,2016,TRUE,Kern,15,35.2013,-118.7212,FALSE,Range Fire,,2016-08-26T10:10:00Z
477,464.0,2016,TRUE,Tehama,52,40.0353,-122.56939000000000,TRUE,Colyear Fire,,2016-06-30T13:32:00Z
478,450.0,2016,TRUE,Calaveras,5,38.1874,-120.6381,TRUE,Willow Fire,,2016-08-28T13:07:00Z
479,441.0,2016,TRUE,Shasta,45,40.36873,-122.72913,TRUE,Fiddler Fire,241.0,2016-07-08T22:45:00Z
480,400.0,2016,TRUE,Yuba,58,36.16965,-121.38775,FALSE,Beale Fire,,2016-08-18T15:35:00Z
481,395.0,2016,FALSE,Tulare,54,36.1648,-118.73906000000000,FALSE,Tule Fire,,2016-08-22T22:00:00Z
482,380.0,2016,TRUE,Modoc,25,41.4657,-120.9066,FALSE,Howard Fire,,2016-09-11T14:15:00Z
483,372.0,2016,TRUE,Amador,3,38.385,-121.003611,FALSE,Rancho Fire,,2016-06-28T19:02:00Z
484,360.0,2016,TRUE,Tehama,52,40.30594,-122.1295,TRUE,Hog Fire,168.0,2016-09-13T23:10:00Z
485,341.0,2016,TRUE,Calaveras,5,38.08056,-120.81394000000000,FALSE,Pacheco Fire,,2016-07-12T13:14:00Z
486,310.0,2016,TRUE,Calaveras,5,38.02845,-120.61153,FALSE,Appaloosa Fire,,2016-07-02T14:55:00Z
487,306.0,2016,TRUE,Kern,15,0.0,0.0,FALSE,Flat Fire,,2016-09-19T14:13:00Z
488,304.0,2016,FALSE,Kern,15,35.4976,-118.5097,FALSE,Havilah Fire,,2016-08-28T18:50:00Z
489,300.0,2016,TRUE,Sutter,51,39.188321,-121.78003000000000,FALSE,Butte Fire,,2016-09-20T09:30:00Z
490,278.0,2016,TRUE,Fresno,10,36.88286,-119.654,FALSE,DeWolf Fire,,2016-05-25T01:03:00Z
491,277.0,2016,TRUE,Yolo,57,38.699710000000000,-122.15457000000000,FALSE,Creek Fire,,2016-06-26T15:45:00Z
492,248.0,2016,FALSE,Plumas,32,39.92,-121.32,FALSE,Tobin Fire,,2016-09-26T13:23:00Z
493,237.0,2016,TRUE,San Benito,35,0.0,0.0,TRUE,King Fire ,,2016-06-17T14:30:00Z
494,221.0,2016,TRUE,Kern,15,35.68313,-118.21793000000000,FALSE,Onyx Fire,,2016-07-13T17:08:00Z
495,215.0,2016,FALSE,Santa Barbara,42,34.75134,-120.55297,FALSE,Washington Fire,,2016-09-22T14:20:00Z
496,215.0,2016,TRUE,Lake,17,39.12366,-122.50373,TRUE,Reservoir Fire,350.0,2016-06-26T16:00:00Z
497,211.0,2016,TRUE,Alameda,1,37.74369,-121.58677,FALSE,Grant Fire,,2016-06-25T16:11:00Z
498,210.0,2016,TRUE,Amador,3,38.26874,-120.90265,TRUE,Camanche Fire,,2016-06-17T14:54:00Z
499,188.0,2016,TRUE,Fresno,10,36.92244,-119.39619000000000,FALSE,Big Fire,,2016-07-11T14:30:00Z
500,176.0,2016,TRUE,El Dorado,9,38.934490000000000,-120.10744,TRUE,Emerald Fire,,2016-10-14T01:28:00Z
501,173.0,2016,TRUE,Riverside,33,0.0,0.0,FALSE,Briggs Fire,,2016-07-12T15:20:00Z
502,169.0,2016,TRUE,Placer,31,38.8390117,-121.3090268,FALSE,Athens Fire,,2016-05-17T15:06:00Z
503,158.0,2016,TRUE,Fresno,10,36.84479,-119.34487,TRUE,Sunny Fire,,2016-09-03T14:44:00Z
504,156.0,2016,FALSE,Los Angeles,19,34.276000000000000,-118.354,FALSE,Wheatland Fire,,2016-05-23T14:15:00Z
505,151.0,2016,TRUE,Fresno,10,0.0,0.0,FALSE,Hills Fire,,2016-04-28T17:45:00Z
506,150.0,2016,FALSE,Del Norte,8,37.75972,-120.02962600000000,FALSE,Old Fire,,2016-09-13T13:55:00Z
507,150.0,2016,FALSE,Orange,30,33.6542,-117.5221,FALSE,Holy Fire,,2016-08-31T04:10:00Z
508,150.0,2016,TRUE,San Luis Obispo,40,35.619610000000000,-120.39993,FALSE,Shedd Fire,,2016-05-10T16:11:00Z
509,147.0,2016,TRUE,San Joaquin,39,37.62215,-121.36665,FALSE,Bird Fire,,2016-08-20T08:35:00Z
510,145.0,2016,TRUE,Fresno,10,36.14161,-120.62048,FALSE,Frame Fire,,2016-07-04T17:15:00Z
511,140.0,2016,TRUE,Stanislaus,50,0.0,0.0,FALSE,Maze Fire,,2016-08-04T15:45:00Z
512,139.0,2016,TRUE,Riverside,33,33.476894,-117.140883,TRUE,Temecula Fire,,2016-06-04T11:40:00Z
513,138.0,2016,TRUE,Kern,15,35.607480000000000,-118.94811000000000,FALSE,Famoso Fire,,2016-07-15T23:55:00Z
514,132.0,2016,TRUE,Fresno,10,36.787690000000000,-119.38248,FALSE,Avocado Fire,,2016-05-15T16:38:00Z
515,130.0,2016,TRUE,Butte,4,39.4403,-121.42647,FALSE,Bangor Fire,,2016-09-22T11:45:00Z
516,123.0,2016,TRUE,Fresno,10,37.0099,-119.5792,TRUE,Green Fire,,2016-07-15T16:45:00Z
517,122.0,2016,FALSE,Mono,26,0.0,0.0,FALSE,Rock Creek Fire,,2016-08-05T15:45:00Z
518,120.0,2016,TRUE,Stanislaus,50,37.17072,-121.42238,FALSE,Coe Fire,,2016-06-07T16:30:00Z
519,114.0,2016,TRUE,Santa Clara,43,37.41896,-121.79669000000000,FALSE,Sierra Fire,,2016-07-30T17:25:00Z
520,112.0,2016,TRUE,Butte,4,39.595,-121.6008,FALSE,Coal Fire,,2016-06-20T16:38:00Z
521,103.0,2016,TRUE,Madera,20,37.256010000000000,-119.65776000000000,FALSE,Broken Fire,,2016-07-04T11:53:00Z
522,100.0,2016,TRUE,Shasta,45,40.0,-121.93923000000000,FALSE,Cow Fire,,2016-09-25T07:15:00Z
523,100.0,2016,TRUE,Santa Clara,43,0.0,0.0,FALSE,Bailey Fire,,2016-08-17T15:19:00Z
524,100.0,2016,TRUE,Kern,15,35.24504,-118.60344000000000,FALSE,Hart Fire,,2016-08-04T17:10:00Z
525,100.0,2016,TRUE,Stanislaus,50,0.0,0.0,FALSE,Diablo Fire,,2016-08-03T16:08:00Z
526,100.0,2016,TRUE,Monterey,27,35.85093,-120.81081,FALSE,Bradley Fire,,2016-07-22T15:15:00Z
527,100.0,2016,TRUE,San Diego,37,32.9612,-116.7945,FALSE,Feather Fire,,2016-07-18T13:08:00Z
528,95.0,2016,TRUE,San Benito,35,5487.0,-120.841536,FALSE,Mercury Fire,,2016-07-09T12:43:00Z
529,91.0,2016,TRUE,Butte,4,39.33035,-121.78973,FALSE,Dunstone Fire,,2016-05-27T13:43:00Z
530,88.0,2016,TRUE,Butte,4,39.79547,-121.71662000000000,TRUE,Santos Fire,,2016-08-26T15:30:00Z
531,88.0,2016,TRUE,Tehama,52,40.07846,-122.2071,FALSE,Flores Fire,,2016-07-01T13:54:00Z
532,88.0,2016,TRUE,Placer,31,38.86804,-121.37704,FALSE,Moore Fire,,2016-06-21T12:24:00Z
533,87.0,2016,TRUE,Sacramento,34,38.517772000000000,-121.103642,FALSE,Scott Fire,,2016-07-10T15:30:00Z
534,86.0,2016,TRUE,San Luis Obispo,40,35.70821,-120.82266000000000,FALSE,Frazier Fire,,2016-06-27T12:07:00Z
535,85.0,2016,TRUE,Madera,20,37.3228,-119.7738,FALSE,Grub Fire,,2016-08-04T14:13:00Z
536,85.0,2016,TRUE,Tuolumne,55,37.927613,-120.52883600000000,TRUE,Tulloch Fire,,2016-05-30T15:10:00Z
537,84.0,2016,TRUE,Yolo,57,38.8866,-122.04726000000000,FALSE,Dunnigan Fire,,2016-07-15T14:00:00Z
538,83.0,2016,TRUE,Calaveras,5,0.0,0.0,TRUE,Cheyenne Fire,,2016-06-15T12:46:00Z
539,83.0,2016,TRUE,San Benito,35,36.499140000000000,-121.04993,FALSE,Old Fire,,2016-06-12T12:45:00Z
540,80.0,2016,TRUE,Tehama,52,40.19611,-122.26736000000000,FALSE,Baker Fire,,2016-08-03T17:27:00Z
541,80.0,2016,TRUE,Madera,20,0.0,0.0,TRUE,Serpa Fire,,2016-07-21T12:53:00Z
542,80.0,2016,TRUE,Tehama,52,39.7947,-121.85700000000000,FALSE,Hoag Fire,,2016-06-11T14:30:00Z
543,78.0,2016,TRUE,Ventura,56,36.92244,-119.39619000000000,FALSE,Sherwood Fire,,2016-07-13T15:52:00Z
544,75.0,2016,TRUE,Shasta,45,40.68192,-122.4096,FALSE,Lake Fire,,2016-09-10T15:45:00Z
545,70.0,2016,TRUE,Fresno,10,36.6543,-119.5327,FALSE,Newmark Fire,,2016-09-23T12:40:00Z
546,70.0,2016,TRUE,Monterey,27,36.2833,-121.3306,FALSE,Arroyo Fire,,2016-06-18T16:47:00Z
547,70.0,2016,TRUE,San Diego,37,33.41639,-117.08829000000000,TRUE,Pala Fire,250.0,2016-05-31T13:48:00Z
548,69.0,2016,TRUE,Lake,17,39.0863,-122.7891,TRUE,Foothill Fire,14.0,2016-07-19T17:16:00Z
549,65.0,2016,TRUE,Napa,28,38.40958,-122.43172,TRUE,Creek Fire,86.0,2016-10-10T16:13:00Z
550,61.0,2016,FALSE,Kern,15,35.77135,-120.251,FALSE,Cotton Fire,,2016-06-11T15:04:00Z
551,57.0,2016,TRUE,Solano,48,38.33475,-122.02564,FALSE,Oak Fire,,2016-07-22T13:01:00Z
552,57.0,2016,TRUE,Calaveras,5,37.98171,-120.64241000000000,TRUE,Baker Fire,,2016-07-21T15:06:00Z
553,56.0,2016,TRUE,Siskiyou,47,0.0,0.0,FALSE,Mill Fire,,2016-05-19T15:37:00Z
554,52.0,2016,TRUE,Monterey,27,36.1934,-120.9293,FALSE,Lowe Fire,,2016-06-23T17:57:00Z
555,50.0,2016,TRUE,Mendocino,23,39.7299,-123.5044,FALSE,Ruff Fire ,,2016-09-10T14:06:00Z
556,50.0,2016,TRUE,San Bernardino,36,34.3183,-117.3189,FALSE,Spring Fire,,2016-09-07T16:53:00Z
557,50.0,2016,TRUE,El Dorado,9,38.79549,-121.00299,TRUE,Storksbill Fire,,2016-07-22T13:15:00Z
558,50.0,2016,FALSE,Ventura,56,0.0,0.0,FALSE,Casitas Fire,,2016-04-28T19:00:00Z
559,49.0,2016,TRUE,Butte,4,39.43351,-121.6051,FALSE,70 Fire,,2016-06-21T15:09:00Z
560,47.0,2016,TRUE,Nevada,29,39.20427,-121.05948000000000,FALSE,Auburn Fire,,2016-09-17T13:40:00Z
561,47.0,2016,TRUE,Orange,30,33.578720000000000,-117.77395,FALSE,Laguna Fire,,2016-06-26T13:10:00Z
562,45.0,2016,TRUE,Amador,3,38.5212,-120.8416,TRUE,Bell Fire,150.0,2016-09-23T13:12:00Z
563,45.0,2016,TRUE,Lake,17,36.099740000000000,-120.51057,FALSE,Kugelman Fire,,2016-08-09T17:30:00Z
564,45.0,2016,TRUE,Ventura,56,34.27619,-118.63264,FALSE,Kuehner Fire,,2016-07-01T14:00:00Z
565,43.0,2016,TRUE,Tehama,52,39.93965,-122.40142,FALSE,Paskenta Fire,,2016-06-21T10:26:00Z
566,43.0,2016,TRUE,Kern,15,0.0,0.0,FALSE,Walker Fire,,2016-05-30T17:57:00Z
567,42.0,2016,TRUE,Lassen,18,0.0,0.0,TRUE,Dockery Fire,,2016-07-30T16:25:00Z
568,40.0,2016,TRUE,Sacramento,34,38.558,-121.1309,FALSE,Boys Fire,,2016-09-11T11:25:00Z
569,40.0,2016,TRUE,Riverside,33,0.0,0.0,FALSE,Evergreen Fire,,2016-08-28T15:23:00Z
570,40.0,2016,TRUE,Contra Costa,7,38.012640000000000,-122.1885,FALSE,Franklin Fire,,2016-07-24T16:30:00Z
571,38.0,2016,FALSE,Nevada,29,39.39051,-120.51887000000000,FALSE,Phoenix Fire,,2016-09-07T15:09:00Z
572,38.0,2016,TRUE,Madera,20,37.24006,-119.4741,FALSE,Fork Fire,,2016-07-29T17:55:00Z
573,36.0,2016,TRUE,Mendocino,23,39.8748511,-123.42670110000000,FALSE,Mina Fire,,2016-08-30T13:35:00Z
574,36.0,2016,TRUE,Lake,17,38.68403,-122.26015,FALSE,Knoxville Fire,,2016-08-09T18:50:00Z
575,35.0,2016,TRUE,San Diego,37,33.22558,-117.14547000000000,FALSE,Gopher Fire,,2016-08-10T09:14:00Z
576,35.0,2016,TRUE,Shasta,45,40.61213,-122.47091,FALSE,Mountain Fire,,2016-08-09T12:14:00Z
577,35.0,2016,TRUE,Butte,4,0.0,0.0,FALSE,Neal Fire,,2016-07-28T14:27:00Z
578,35.0,2016,TRUE,Calaveras,5,37.96311,-120.67335,FALSE,Stagecoach Fire,,2016-07-12T15:19:00Z
579,33.0,2016,TRUE,Calaveras,5,38.22017,-120.8678,FALSE,Campo Fire,,2016-06-27T18:00:00Z
580,32.0,2016,TRUE,Siskiyou,47,41.6314,-122.7933,FALSE,Moffett Fire,,2016-09-12T16:28:00Z
581,32.0,2016,TRUE,Tuolumne,55,37.81434,-120.69521,FALSE,Frymire Fire,,2016-07-30T17:25:00Z
582,32.0,2016,TRUE,Sacramento,34,38.3131,-121.06452,FALSE,Clay Fire,,2016-06-03T16:57:00Z
583,30.0,2016,TRUE,Butte,4,39.8851,-121.6998,FALSE,Old Fire,,2016-09-16T23:28:00Z
584,30.0,2016,TRUE,Inyo,14,36.58972,-118.15589000000000,FALSE,Lone Pine Fire,,2016-07-01T12:56:00Z
585,30.0,2016,TRUE,San Benito,35,36.80296,-121.40304000000000,FALSE,Hidden Fire,,2016-06-03T17:39:00Z
586,30.0,2016,TRUE,Butte,4,39.624017000000000,-121.59509300000000,TRUE,70 Fire,42.0,2016-05-29T16:51:00Z
587,30.0,2016,TRUE,Merced,24,37.2171,-121.08036000000000,FALSE,Taglio Fire,,2016-04-24T11:10:00Z
588,28.0,2016,TRUE,San Diego,37,33.254355,-117.158475,FALSE,Gopher Fire,,2016-11-13T11:14:00Z
589,28.0,2016,TRUE,San Diego,37,33.00056,-116.9571,TRUE,Rock Fire,,2016-07-22T14:47:00Z
590,26.0,2016,TRUE,Amador,3,38.2581,-120.8657,TRUE,Deer Fire,,2016-08-05T13:49:00Z
591,26.0,2016,TRUE,Siskiyou,47,41.961910000000000,-122.59328000000000,FALSE,Bailey Fire,,2016-07-19T14:09:00Z
592,25.0,2016,TRUE,Santa Clara,43,37.11831,-121.69784000000000,FALSE,Oak Fire,,2016-09-01T14:36:00Z
593,25.0,2016,TRUE,Santa Clara,43,37.06531,-121.68577000000000,FALSE,Oak Fire,,2016-08-12T16:00:00Z
594,25.0,2016,FALSE,El Dorado,9,0.0,0.0,FALSE,Alder Fire,,2016-08-06T15:00:00Z
595,25.0,2016,TRUE,Lake,17,0.0,0.0,FALSE,North Branch Extension Fire,,2016-07-29T14:55:00Z
596,25.0,2016,TRUE,El Dorado,9,38.64107,-120.6955,TRUE,Aukum Fire,,2016-06-03T12:41:00Z
597,25.0,2016,TRUE,Monterey,27,35.8378273,-121.0381507,FALSE,Bryson Fire,,2016-05-12T14:13:00Z
598,24.0,2016,TRUE,Shasta,45,40.61388,-122.46777,FALSE,Keswick Fire,,2016-06-11T16:02:00Z
599,23.0,2016,TRUE,Humboldt,12,40.4572,-124.05804000000000,FALSE,Stafford Fire,,2016-08-11T14:57:00Z
600,23.0,2016,TRUE,Siskiyou,47,41.71847,-122.36924000000000,FALSE,Table Fire,,2016-07-21T20:30:00Z
601,21.0,2016,TRUE,Humboldt,12,40.9878,-123.77832,FALSE,Summit Fire,,2016-08-12T17:23:00Z
602,20.0,2016,FALSE,San Bernardino,36,34.25858,-117.4415,FALSE,Ken Fire,,2016-09-03T21:51:00Z
603,20.0,2016,TRUE,Lake,17,39.1408865,-122.9148951,FALSE,Mockingbird Fire,,2016-08-30T16:54:00Z
604,20.0,2016,TRUE,Ventura,56,0.0,0.0,FALSE,Edison Fire,,2016-05-12T14:13:00Z
605,19.0,2016,TRUE,Amador,3,0.0,0.0,TRUE,Willow Fire,,2016-08-30T16:52:00Z
606,15.0,2016,TRUE,Ventura,56,33.11645,-116.58542,FALSE,Shelter Fire,,2016-07-11T12:58:00Z
607,11.0,2016,TRUE,Tehama,52,0.0,0.0,FALSE,Collier Fire,,2016-07-25T16:55:00Z
608,11.0,2016,TRUE,Shasta,45,0.0,0.0,FALSE,Fiddler Fire,,2016-05-25T16:51:00Z
609,10.0,2016,FALSE,Tulare,54,36.217,-118.551,FALSE,Jacobson Fire,,2016-10-20T17:00:00Z
610,0.0,2016,FALSE,Alpine,2,38.575540000000000,-120.00606,FALSE,Mokelumne Fire,,2016-08-18T12:05:00Z
611,0.0,2016,FALSE,Los Angeles,19,0.0,0.0,FALSE,Sand Fire,,2016-07-22T14:11:00Z
612,0.0,2016,FALSE,San Luis Obispo,40,35.01382,-119.58206000000000,FALSE,Soda Fire,,2016-06-04T17:46:00Z
613,0.0,2016,FALSE,Los Angeles,19,0.0,0.0,FALSE,Old Fire,,2016-06-04T16:09:00Z
614,0.0,2016,FALSE,Tulare,54,35.84883,-118.08591000000000,FALSE,Chimney Fire,,2016-06-01T15:35:00Z
615,0.0,2016,FALSE,Los Angeles,19,34.6888731,-118.78925930000000,FALSE,Gorman Fire,,2016-04-19T13:09:00Z
616,281893.0,2017,TRUE,Santa Barbara,42,34.415210000000000,-119.09124000000000,TRUE,Thomas Fire,,2017-12-04T18:28:00Z
617,281893.0,2017,TRUE,Ventura,56,34.415210000000000,-119.09124000000000,TRUE,Thomas Fire,,2017-12-04T18:28:00Z
618,83733.0,2017,FALSE,Lassen,18,40.07045,-120.14013,FALSE,Long Valley Fire,,2017-07-11T14:15:00Z
619,83120.0,2017,FALSE,Modoc,25,0.0,0.0,FALSE,Modoc July Complex,,2017-07-24T12:00:00Z
620,81826.0,2017,TRUE,Mariposa,22,37.61757,-120.21321,TRUE,Detwiler Fire,,2017-07-16T15:56:00Z
621,78698.0,2017,FALSE,Siskiyou,47,41.841,-123.47400000000000,FALSE,Eclipse Complex,,2017-08-15T07:55:00Z
622,56556.0,2017,TRUE,Napa,28,38.4041,-122.5209,TRUE,Nuns / Adobe / Norrbom/ Pressley / Partrick Fires / Oakmont (Central LNU Complex),,2017-10-08T22:00:00Z
623,56556.0,2017,TRUE,Sonoma,49,38.4041,-122.5209,TRUE,Nuns / Adobe / Norrbom/ Pressley / Partrick Fires / Oakmont (Central LNU Complex),,2017-10-08T22:00:00Z
624,51624.0,2017,TRUE,Napa,28,38.39206,-122.24367,TRUE,Atlas Fire (Southern LNU Complex),,2017-10-08T21:52:00Z
625,51624.0,2017,TRUE,Solano,48,38.39206,-122.24367,TRUE,Atlas Fire (Southern LNU Complex),,2017-10-08T21:52:00Z
626,48889.0,2017,TRUE,Kings,16,35.93273,-120.20014000000000,TRUE,Garza Fire,,2017-07-09T15:10:00Z
627,39715.0,2017,FALSE,Siskiyou,47,42.039000000000000,-123.21800000000000,FALSE,Miller Complex,,2017-08-14T14:00:00Z
628,36807.0,2017,TRUE,Napa,28,38.60895,-122.62879,TRUE,Tubbs Fire (Central LNU Complex),,2017-10-08T21:45:00Z
629,36807.0,2017,TRUE,Sonoma,49,38.60895,-122.62879,TRUE,Tubbs Fire (Central LNU Complex),,2017-10-08T21:45:00Z
630,36556.0,2017,FALSE,Tulare,54,36.15356,-118.74103000000000,TRUE,Pier Fire,1728.0,2017-08-29T08:29:00Z
631,36523.0,2017,TRUE,Mendocino,23,39.24873,-123.16635,TRUE,Redwood Valley Fire (Mendocino Lake Complex),,2017-10-08T23:36:00Z
632,28687.0,2017,TRUE,San Luis Obispo,40,35.0179,-120.3223,TRUE,Alamo Fire,153.0,2017-07-06T15:44:00Z
633,27276.0,2017,FALSE,Siskiyou,47,41.59,-123.501,FALSE,Orleans Complex,,2017-07-26T18:00:00Z
634,21846.0,2017,FALSE,Trinity,53,40.76025,-123.10003,FALSE,Helena - Fork Fire,,2017-08-30T18:00:00Z
635,18900.0,2017,FALSE,Tulare,54,36.27138,-118.48555,FALSE,Lion Fire,,2017-09-27T14:00:00Z
636,18618.0,2017,FALSE,Lassen,18,40.69573,-119.93499000000000,FALSE,R-4 Fire,,2017-08-30T08:30:00Z
637,18430.0,2017,FALSE,Santa Barbara,42,34.550960000000000,-119.9494,FALSE,Whittier Fire,,2017-07-08T13:43:00Z
638,17357.0,2017,TRUE,Sonoma,49,38.76549,-122.90939000000000,TRUE,Pocket Fire (Central LNU Complex),,2017-10-09T03:30:00Z
639,16031.0,2017,FALSE,Tulare,54,0.0,0.0,FALSE,Schaeffer Fire,,2017-06-24T16:16:00Z
640,15619.0,2017,FALSE,Los Angeles,19,34.31283,-118.35863,TRUE,Creek Fire,,2017-12-05T03:44:00Z
641,13417.0,2017,FALSE,Trinity,53,40.2275,-123.03583,FALSE,Buck Fire,,2017-09-12T17:42:00Z
642,12407.0,2017,FALSE,Madera,20,37.44663,-119.64622,FALSE,Railroad Fire,,2017-08-29T12:19:00Z
643,10343.0,2017,TRUE,Fresno,10,36.12089,-120.37116,TRUE,Elm Fire,432.0,2017-05-18T13:11:00Z
644,9989.0,2017,TRUE,Yuba,58,39.321980000000000,-121.4021,TRUE,Cascade Fire (Wind Complex),,2017-10-08T23:03:00Z
645,9217.0,2017,TRUE,Orange,30,33.87041,-117.70975,TRUE,Canyon 2 Fire,677.0,2017-10-09T09:51:00Z
646,8925.0,2017,FALSE,Mono,26,38.655,-119.55425,FALSE,Slinkard Fire,,2017-08-29T15:15:00Z
647,8417.0,2017,TRUE,Butte,4,39.624960000000000,-121.52966,TRUE,Cherokee Fire,97.0,2017-10-08T21:45:00Z
648,8094.0,2017,FALSE,Mariposa,22,37.644,-119.618,FALSE,Empire Fire,,2017-08-01T08:45:00Z
649,7697.0,2017,FALSE,Modoc,25,41.466,-120.321,FALSE,Parker 2 Fire,,2017-08-03T14:00:00Z
650,7194.0,2017,FALSE,Los Angeles,19,34.22957,-118.2674,FALSE,La Tuna Fire ,,2017-09-01T13:26:00Z
651,7000.0,2017,FALSE,Mariposa,22,37.538000000000000,-119.598,FALSE,South Fork Fire,,2017-08-14T14:28:00Z
652,6309.0,2017,TRUE,Riverside,33,33.530045,-116.594422,FALSE,Manzanita Fire,,2017-06-26T15:10:00Z
653,6151.0,2017,TRUE,Butte,4,39.39455,-121.40613,TRUE,LaPorte Fire (Wind Complex),,2017-10-09T00:57:00Z
654,6049.0,2017,TRUE,Los Angeles,19,34.45283,-118.58188,TRUE,Rye Fire,652.0,2017-12-05T11:31:00Z
655,6042.0,2017,FALSE,Lassen,18,40.43962,-120.22215,FALSE,Mud Fire,,2017-08-29T14:36:00Z
656,6033.0,2017,TRUE,Butte,4,39.453520000000000,-121.41222000000000,TRUE,Wall Fire,148.0,2017-07-07T14:52:00Z
657,5738.0,2017,TRUE,Fresno,10,36.07228,-120.26561000000000,TRUE,Jayne Fire,,2017-04-20T15:40:00Z
658,5247.0,2017,FALSE,Stanislaus,50,38.329,-119.78200000000000,FALSE,Summit Complex,,2017-07-31T13:44:00Z
659,4736.0,2017,FALSE,Trinity,53,40.175980000000000,-123.36882,FALSE,Ruth Complex,,2017-08-07T22:30:00Z
660,4310.0,2017,FALSE,Plumas,32,39.9034,-120.9761,FALSE,Minerva Fire,,2017-07-29T18:55:00Z
661,4100.0,2017,TRUE,San Diego,37,33.3237,-117.163,TRUE,Lilac Fire,,2017-12-07T11:15:00Z
662,4016.0,2017,TRUE,Butte,4,39.577010000000000,-121.30209000000000,FALSE,Ponderosa Fire,,2017-08-29T13:16:00Z
